golden_team_id,src_a_id,src_b_id,src_c_id
GT0004426,SRA0003985,SRB0003427,
GT0004427,SRA0003986,,
GT0004428,,SRB0003428,
GT0004429,SRA0003987,SRB0003429,
GT0004430,SRA0003988,SRB0003430,
GT0004431,SRA0003989,SRB0003431,SRC0002245
GT0004432,SRA0003990,SRB0003432,SRC0002246
GT0004433,,SRB0003433,SRC0002247
GT0004434,SRA0003991,SRB0003434,SRC0002248
GT0004435,SRA0003992,,SRC0002249
GT0004436,SRA0003993,SRB0003435,SRC0002250
GT0004437,SRA0003994,SRB0003436,SRC0002251
GT0004438,SRA0003995,SRB0003437,SRC0002252
GT0004439,SRA0003996,SRB0003438,SRC0002253
GT0004440,SRA0003997,SRB0003439,SRC0002254
GT0004441,SRA0003998,SRB0003440,
GT0004442,SRA0003999,SRB0003441,SRC0002255
GT0004443,SRA0004000,SRB0003442,
GT0004444,SRA0004001,SRB0003443,SRC0002256
GT0004445,,,SRC0002257
GT0004446,,SRB0003444,SRC0002258
GT0004447,SRA0004002,SRB0003445,
GT0004448,,SRB0003446,SRC0002259
GT0004449,SRA0004003,SRB0003447,
GT0004450,SRA0004004,,SRC0002260
GT0004451,SRA0004005,SRB0003448,SRC0002261
GT0004452,SRA0004006,,SRC0002262
GT0004453,SRA0004007,SRB0003449,
GT0004454,SRA0004008,SRB0003450,
GT0004455,SRA0004009,SRB0003451,SRC0002263
GT0004456,SRA0004010,SRB0003452,
GT0004457,SRA0004011,SRB0003453,
GT0004458,SRA0004012,SRB0003454,SRC0002264
GT0004459,SRA0004013,SRB0003455,SRC0002265
GT0004460,SRA0004014,SRB0003456,SRC0002266
GT0004461,SRA0004015,SRB0003457,
GT0004462,SRA0004016,SRB0003458,SRC0002267
GT0004463,SRA0004017,,SRC0002268
GT0004464,SRA0004018,SRB0003459,
GT0004465,SRA0004019,SRB0003460,
GT0004466,,SRB0003461,SRC0002269
GT0004467,SRA0004020,SRB0003462,SRC0002270
GT0004468,SRA0004021,SRB0003463,SRC0002271
GT0004469,SRA0004022,SRB0003464,
GT0004470,SRA0004023,SRB0003465,SRC0002272
GT0004471,SRA0004024,SRB0003466,SRC0002273
GT0004472,SRA0004025,SRB0003467,
GT0004473,,,
GT0004474,SRA0004026,,SRC0002274
GT0004475,SRA0004027,SRB0003468,
GT0004476,,,SRC0002275
GT0004477,SRA0004028,SRB0003469,SRC0002276
GT0004478,SRA0004029,SRB0003470,
GT0004479,,SRB0003471,
GT0004480,,SRB0003472,SRC0002277
GT0004481,SRA0004030,SRB0003473,
GT0004482,SRA0004031,SRB0003474,SRC0002278
GT0004483,SRA0004032,SRB0003475,
GT0004484,SRA0004033,SRB0003476,
GT0004485,SRA0004034,SRB0003477,
GT0004486,SRA0004035,SRB0003478,
GT0004487,,SRB0003479,SRC0002279
GT0004488,SRA0004036,SRB0003480,
GT0004489,SRA0004037,SRB0003481,
GT0004490,SRA0004038,SRB0003482,SRC0002280
GT0004491,SRA0004039,SRB0003483,
GT0004492,SRA0004040,SRB0003484,
GT0004493,SRA0004041,SRB0003485,SRC0002281
GT0004494,SRA0004042,SRB0003486,SRC0002282
GT0004495,SRA0004043,SRB0003487,SRC0002283
GT0004496,SRA0004044,,SRC0002284
GT0004497,SRA0004045,SRB0003488,
GT0004498,SRA0004046,SRB0003489,
GT0004499,SRA0004047,,SRC0002285
GT0004500,SRA0004048,SRB0003490,SRC0002286
GT0004501,SRA0004049,SRB0003491,SRC0002287
GT0004502,,,
GT0004503,,SRB0003492,SRC0002288
GT0004504,SRA0004050,SRB0003493,SRC0002289
GT0004505,SRA0004051,SRB0003494,
GT0004506,SRA0004052,,
GT0004507,SRA0004053,SRB0003495,SRC0002290
GT0004508,SRA0004054,SRB0003496,
GT0004509,SRA0004055,SRB0003497,
GT0004510,SRA0004056,SRB0003498,
GT0004511,SRA0004057,SRB0003499,
GT0004512,SRA0004058,SRB0003500,SRC0002291
GT0004513,SRA0004059,SRB0003501,
GT0004514,SRA0004060,,SRC0002292
GT0004515,SRA0004061,SRB0003502,SRC0002293
GT0004516,SRA0004062,SRB0003503,
GT0004517,SRA0004063,SRB0003504,SRC0002294
GT0004518,SRA0004064,,SRC0002295
GT0004519,SRA0004065,SRB0003505,
GT0004520,SRA0004066,,
GT0004521,,SRB0003506,
GT0004522,SRA0004067,,SRC0002296
GT0004523,SRA0004068,SRB0003507,
GT0004524,SRA0004069,SRB0003508,SRC0002297
GT0004525,,SRB0003509,SRC0002298
GT0004526,SRA0004070,SRB0003510,SRC0002299
GT0004527,SRA0004071,SRB0003511,SRC0002300
GT0004528,,,
GT0004529,SRA0004072,,
GT0004530,SRA0004073,SRB0003512,SRC0002301
GT0004531,SRA0004074,SRB0003513,SRC0002302
GT0004532,SRA0004075,SRB0003514,SRC0002303
GT0004533,SRA0004076,SRB0003515,SRC0002304
GT0004534,SRA0004077,SRB0003516,SRC0002305
GT0004535,SRA0004078,SRB0003517,
GT0004536,,SRB0003518,
GT0004537,SRA0004079,SRB0003519,
GT0004538,SRA0004080,,SRC0002306
GT0004539,SRA0004081,SRB0003520,SRC0002307
GT0004540,,SRB0003521,
GT0004541,SRA0004082,SRB0003522,SRC0002308
GT0004542,,SRB0003523,
GT0004543,SRA0004083,,SRC0002309
GT0004544,SRA0004084,SRB0003524,
GT0004545,SRA0004085,SRB0003525,SRC0002310
GT0004546,SRA0004086,SRB0003526,SRC0002311
GT0004547,SRA0004087,SRB0003527,
GT0004548,SRA0004088,SRB0003528,
GT0004549,SRA0004089,SRB0003529,SRC0002312
GT0004550,SRA0004090,SRB0003530,
GT0004551,SRA0004091,SRB0003531,SRC0002313
GT0004552,,,SRC0002314
GT0004553,,,SRC0002315
GT0004554,SRA0004092,SRB0003532,SRC0002316
GT0004555,SRA0004093,SRB0003533,
GT0004556,SRA0004094,,SRC0002317
GT0004557,SRA0004095,SRB0003534,SRC0002318
GT0004558,SRA0004096,SRB0003535,SRC0002319
GT0004559,SRA0004097,SRB0003536,SRC0002320
GT0004560,SRA0004098,SRB0003537,SRC0002321
GT0004561,SRA0004099,,
GT0004562,SRA0004100,SRB0003538,SRC0002322
GT0004563,SRA0004101,SRB0003539,
GT0004564,,,SRC0002323
GT0004565,,SRB0003540,SRC0002324
GT0004566,SRA0004102,SRB0003541,SRC0002325
GT0004567,SRA0004103,,
GT0004568,SRA0004104,SRB0003542,
GT0004569,SRA0004105,SRB0003543,
GT0004570,SRA0004106,SRB0003544,SRC0002326
GT0004571,SRA0004107,SRB0003545,SRC0002327
GT0004572,SRA0004108,SRB0003546,SRC0002328
GT0004573,SRA0004109,SRB0003547,SRC0002329
GT0004574,SRA0004110,SRB0003548,SRC0002330
GT0004575,SRA0004111,SRB0003549,SRC0002331
GT0004576,SRA0004112,,
GT0004577,SRA0004113,SRB0003550,SRC0002332
GT0004578,SRA0004114,SRB0003551,SRC0002333
GT0004579,SRA0004115,SRB0003552,
GT0004580,SRA0004116,SRB0003553,SRC0002334
GT0004581,SRA0004117,SRB0003554,SRC0002335
GT0004582,SRA0004118,SRB0003555,
GT0004583,SRA0004119,,SRC0002336
GT0004584,SRA0004120,SRB0003556,SRC0002337
GT0004585,SRA0004121,,
GT0004586,SRA0004122,,SRC0002338
GT0004587,SRA0004123,SRB0003557,SRC0002339
GT0004588,SRA0004124,SRB0003558,
GT0004589,SRA0004125,SRB0003559,
GT0004590,SRA0004126,SRB0003560,SRC0002340
GT0004591,SRA0004127,SRB0003561,
GT0004592,,SRB0003562,SRC0002341
GT0004593,SRA0004128,SRB0003563,
GT0004594,SRA0004129,SRB0003564,SRC0002342
GT0004595,SRA0004130,SRB0003565,
GT0004596,SRA0004131,SRB0003566,
GT0004597,SRA0004132,,
GT0004598,SRA0004133,SRB0003567,SRC0002343
GT0004599,SRA0004134,,
GT0004600,SRA0004135,,SRC0002344
GT0004601,,SRB0003568,
GT0004602,SRA0004136,,SRC0002345
GT0004603,SRA0004137,SRB0003569,SRC0002346
GT0004604,SRA0004138,,SRC0002347
GT0004605,SRA0004139,SRB0003570,
GT0004606,SRA0004140,SRB0003571,SRC0002348
GT0004607,SRA0004141,SRB0003572,
GT0004608,SRA0004142,SRB0003573,
GT0004609,SRA0004143,SRB0003574,
GT0004610,SRA0004144,SRB0003575,
GT0004611,SRA0004145,SRB0003576,SRC0002349
GT0004612,SRA0004146,SRB0003577,SRC0002350
GT0004613,SRA0004147,SRB0003578,SRC0002351
GT0004614,SRA0004148,SRB0003579,
GT0004615,SRA0004149,SRB0003580,
GT0004616,SRA0004150,SRB0003581,SRC0002352
GT0004617,SRA0004151,SRB0003582,SRC0002353
GT0004618,SRA0004152,SRB0003583,SRC0002354
GT0004619,SRA0004153,,
GT0004620,SRA0004154,,
GT0004621,SRA0004155,SRB0003584,
GT0004622,SRA0004156,SRB0003585,
GT0004623,SRA0004157,SRB0003586,
GT0004624,SRA0004158,SRB0003587,
GT0004625,SRA0004159,SRB0003588,
GT0004626,SRA0004160,,SRC0002355
GT0004627,SRA0004161,SRB0003589,
GT0004628,,SRB0003590,SRC0002356
GT0004629,SRA0004162,SRB0003591,SRC0002357
GT0004630,,SRB0003592,SRC0002358
GT0004631,,SRB0003593,SRC0002359
GT0004632,SRA0004163,,
GT0004633,SRA0004164,,
GT0004634,,SRB0003594,SRC0002360
GT0004635,SRA0004165,SRB0003595,
GT0004636,SRA0004166,,
GT0004637,SRA0004167,,SRC0002361
GT0004638,SRA0004168,,SRC0002362
GT0004639,SRA0004169,SRB0003596,
GT0004640,SRA0004170,SRB0003597,
GT0004641,SRA0004171,,SRC0002363
GT0004642,SRA0004172,SRB0003598,
GT0004643,SRA0004173,SRB0003599,
GT0004644,SRA0004174,SRB0003600,SRC0002364
GT0004645,SRA0004175,SRB0003601,SRC0002365
GT0004646,SRA0004176,SRB0003602,SRC0002366
GT0004647,SRA0004177,SRB0003603,
GT0004648,SRA0004178,SRB0003604,
GT0004649,SRA0004179,,SRC0002367
GT0004650,SRA0004180,SRB0003605,
GT0004651,SRA0004181,SRB0003606,
GT0004652,SRA0004182,SRB0003607,
GT0004653,SRA0004183,SRB0003608,
GT0004654,SRA0004184,SRB0003609,
GT0004655,SRA0004185,,
GT0004656,,SRB0003610,SRC0002368
GT0004657,SRA0004186,SRB0003611,SRC0002369
GT0004658,SRA0004187,SRB0003612,
GT0004659,SRA0004188,SRB0003613,SRC0002370
GT0004660,SRA0004189,SRB0003614,
GT0004661,SRA0004190,SRB0003615,SRC0002371
GT0004662,SRA0004191,SRB0003616,SRC0002372
GT0004663,SRA0004192,SRB0003617,SRC0002373
GT0004664,SRA0004193,SRB0003618,SRC0002374
GT0004665,SRA0004194,,
GT0004666,,,SRC0002375
GT0004667,,SRB0003619,
GT0004668,SRA0004195,SRB0003620,SRC0002376
GT0004669,SRA0004196,,
GT0004670,SRA0004197,SRB0003621,SRC0002377
GT0004671,SRA0004198,SRB0003622,
GT0004672,SRA0004199,SRB0003623,SRC0002378
GT0004673,SRA0004200,SRB0003624,SRC0002379
GT0004674,SRA0004201,SRB0003625,SRC0002380
GT0004675,SRA0004202,,
GT0004676,SRA0004203,SRB0003626,
GT0004677,SRA0004204,,
GT0004678,,SRB0003627,SRC0002381
GT0004679,,SRB0003628,SRC0002382
GT0004680,SRA0004205,,SRC0002383
GT0004681,SRA0004206,SRB0003629,SRC0002384
GT0004682,SRA0004207,SRB0003630,
GT0004683,,SRB0003631,SRC0002385
GT0004684,SRA0004208,SRB0003632,
GT0004685,SRA0004209,,SRC0002386
GT0004686,SRA0004210,SRB0003633,SRC0002387
GT0004687,SRA0004211,SRB0003634,
GT0004688,SRA0004212,SRB0003635,
GT0004689,SRA0004213,,SRC0002388
GT0004690,SRA0004214,SRB0003636,SRC0002389
GT0004691,SRA0004215,,
GT0004692,SRA0004216,SRB0003637,SRC0002390
GT0004693,SRA0004217,,SRC0002391
GT0004694,SRA0004218,,SRC0002392
GT0004695,SRA0004219,SRB0003638,
GT0004696,SRA0004220,SRB0003639,SRC0002393
GT0004697,SRA0004221,SRB0003640,SRC0002394
GT0004698,SRA0004222,SRB0003641,
GT0004699,SRA0004223,SRB0003642,SRC0002395
GT0004700,SRA0004224,,
GT0004701,SRA0004225,SRB0003643,SRC0002396
GT0004702,SRA0004226,SRB0003644,
GT0004703,SRA0004227,SRB0003645,SRC0002397
GT0004704,SRA0004228,SRB0003646,
GT0004705,SRA0004229,,
GT0004706,SRA0004230,SRB0003647,
GT0004707,SRA0004231,SRB0003648,SRC0002398
GT0004708,SRA0004232,SRB0003649,
GT0004709,SRA0004233,SRB0003650,SRC0002399
GT0004710,SRA0004234,SRB0003651,
GT0004711,SRA0004235,SRB0003652,
GT0004712,SRA0004236,SRB0003653,
GT0004713,,SRB0003654,SRC0002400
GT0004714,SRA0004237,,
GT0004715,SRA0004238,SRB0003655,
GT0004716,SRA0004239,SRB0003656,
GT0004717,SRA0004240,SRB0003657,
GT0004718,,SRB0003658,SRC0002401
GT0004719,SRA0004241,,SRC0002402
GT0004720,SRA0004242,SRB0003659,
GT0004721,SRA0004243,,
GT0004722,SRA0004244,SRB0003660,
GT0004723,SRA0004245,SRB0003661,SRC0002403
GT0004724,SRA0004246,SRB0003662,
GT0004725,SRA0004247,SRB0003663,SRC0002404
GT0004726,SRA0004248,SRB0003664,SRC0002405
GT0004727,SRA0004249,SRB0003665,
GT0004728,SRA0004250,SRB0003666,
GT0004729,SRA0004251,SRB0003667,SRC0002406
GT0004730,SRA0004252,,
GT0004731,SRA0004253,SRB0003668,SRC0002407
GT0004732,SRA0004254,SRB0003669,
GT0004733,SRA0004255,SRB0003670,SRC0002408
GT0004734,SRA0004256,SRB0003671,SRC0002409
GT0004735,SRA0004257,SRB0003672,
GT0004736,SRA0004258,SRB0003673,SRC0002410
GT0004737,SRA0004259,SRB0003674,SRC0002411
GT0004738,SRA0004260,SRB0003675,
GT0004739,SRA0004261,SRB0003676,
GT0004740,SRA0004262,SRB0003677,
GT0004741,SRA0004263,SRB0003678,
GT0004742,SRA0004264,SRB0003679,
GT0004743,SRA0004265,SRB0003680,
GT0004744,SRA0004266,SRB0003681,SRC0002412
GT0004745,SRA0004267,,SRC0002413
GT0004746,SRA0004268,SRB0003682,
GT0004747,SRA0004269,,SRC0002414
GT0004748,SRA0004270,SRB0003683,SRC0002415
GT0004749,SRA0004271,,SRC0002416
GT0004750,SRA0004272,SRB0003684,SRC0002417
GT0004751,,SRB0003685,SRC0002418
GT0004752,SRA0004273,SRB0003686,
GT0004753,SRA0004274,,SRC0002419
GT0004754,SRA0004275,SRB0003687,SRC0002420
GT0004755,SRA0004276,,SRC0002421
GT0004756,SRA0004277,SRB0003688,
GT0004757,SRA0004278,SRB0003689,SRC0002422
GT0004758,,SRB0003690,SRC0002423
GT0004759,SRA0004279,SRB0003691,SRC0002424
GT0004760,SRA0004280,,
GT0004761,SRA0004281,SRB0003692,SRC0002425
GT0004762,SRA0004282,SRB0003693,
GT0004763,SRA0004283,,SRC0002426
GT0004764,SRA0004284,SRB0003694,SRC0002427
GT0004765,,,SRC0002428
GT0004766,SRA0004285,SRB0003695,SRC0002429
GT0004767,SRA0004286,SRB0003696,SRC0002430
GT0004768,,,SRC0002431
GT0004769,SRA0004287,,
GT0004770,SRA0004288,SRB0003697,SRC0002432
GT0004771,SRA0004289,SRB0003698,
GT0004772,SRA0004290,SRB0003699,SRC0002433
GT0004773,SRA0004291,SRB0003700,SRC0002434
GT0004774,SRA0004292,SRB0003701,SRC0002435
GT0004775,SRA0004293,SRB0003702,
GT0004776,SRA0004294,SRB0003703,SRC0002436
GT0004777,,SRB0003704,
GT0004778,SRA0004295,SRB0003705,
GT0004779,SRA0004296,SRB0003706,SRC0002437
GT0004780,SRA0004297,SRB0003707,
GT0004781,SRA0004298,SRB0003708,
GT0004782,SRA0004299,,
GT0004783,SRA0004300,SRB0003709,SRC0002438
GT0004784,SRA0004301,SRB0003710,SRC0002439
GT0004785,,SRB0003711,SRC0002440
GT0004786,SRA0004302,SRB0003712,SRC0002441
GT0004787,SRA0004303,SRB0003713,SRC0002442
GT0004788,SRA0004304,SRB0003714,
GT0004789,SRA0004305,SRB0003715,
GT0004790,SRA0004306,,SRC0002443
GT0004791,,SRB0003716,
GT0004792,,SRB0003717,
GT0004793,SRA0004307,SRB0003718,SRC0002444
GT0004794,,,
GT0004795,SRA0004308,SRB0003719,SRC0002445
GT0004796,SRA0004309,SRB0003720,
GT0004797,SRA0004310,SRB0003721,SRC0002446
GT0004798,SRA0004311,SRB0003722,
GT0004799,SRA0004312,SRB0003723,
GT0004800,,,SRC0002447
GT0004801,SRA0004313,SRB0003724,SRC0002448
GT0004802,SRA0004314,SRB0003725,
GT0004803,SRA0004315,SRB0003726,SRC0002449
GT0004804,SRA0004316,SRB0003727,SRC0002450
GT0004805,SRA0004317,SRB0003728,
GT0004806,SRA0004318,SRB0003729,
GT0004807,SRA0004319,SRB0003730,
GT0004808,SRA0004320,SRB0003731,
GT0004809,SRA0004321,,
GT0004810,SRA0004322,,
GT0004811,SRA0004323,SRB0003732,SRC0002451
GT0004812,SRA0004324,SRB0003733,SRC0002452
GT0004813,SRA0004325,SRB0003734,
GT0004814,SRA0004326,,SRC0002453
GT0004815,SRA0004327,SRB0003735,
GT0004816,SRA0004328,SRB0003736,SRC0002454
GT0004817,SRA0004329,SRB0003737,SRC0002455
GT0004818,SRA0004330,SRB0003738,
GT0004819,SRA0004331,SRB0003739,SRC0002456
GT0004820,,SRB0003740,SRC0002457
GT0004821,SRA0004332,SRB0003741,SRC0002458
GT0004822,SRA0004333,SRB0003742,SRC0002459
GT0004823,SRA0004334,SRB0003743,
GT0004824,SRA0004335,,SRC0002460
GT0004825,SRA0004336,SRB0003744,
GT0004826,SRA0004337,,SRC0002461
GT0004827,SRA0004338,,SRC0002462
GT0004828,SRA0004339,SRB0003745,SRC0002463
GT0004829,SRA0004340,SRB0003746,SRC0002464
GT0004830,,SRB0003747,
GT0004831,SRA0004341,SRB0003748,SRC0002465
GT0004832,SRA0004342,SRB0003749,SRC0002466
GT0004833,,SRB0003750,
GT0004834,SRA0004343,SRB0003751,SRC0002467
GT0004835,SRA0004344,SRB0003752,
GT0004836,SRA0004345,SRB0003753,
GT0004837,SRA0004346,,
GT0004838,SRA0004347,SRB0003754,
GT0004839,SRA0004348,,SRC0002468
GT0004840,SRA0004349,SRB0003755,SRC0002469
GT0004841,SRA0004350,SRB0003756,
GT0004842,,,
GT0004843,SRA0004351,SRB0003757,
GT0004844,SRA0004352,,
GT0004845,SRA0004353,SRB0003758,
GT0004846,SRA0004354,SRB0003759,SRC0002470
GT0004847,SRA0004355,SRB0003760,SRC0002471
GT0004848,SRA0004356,SRB0003761,
GT0004849,SRA0004357,SRB0003762,
GT0004850,,SRB0003763,SRC0002472
GT0004851,SRA0004358,SRB0003764,
GT0004852,SRA0004359,SRB0003765,SRC0002473
GT0004853,,SRB0003766,
GT0004854,SRA0004360,SRB0003767,
GT0004855,SRA0004361,,SRC0002474
GT0004856,,SRB0003768,
GT0004857,SRA0004362,,SRC0002475
GT0004858,SRA0004363,SRB0003769,
GT0004859,SRA0004364,SRB0003770,
GT0004860,SRA0004365,,
GT0004861,SRA0004366,SRB0003771,SRC0002476
GT0004862,SRA0004367,SRB0003772,SRC0002477
GT0004863,SRA0004368,,
GT0004864,,SRB0003773,SRC0002478
GT0004865,SRA0004369,SRB0003774,
GT0004866,SRA0004370,SRB0003775,SRC0002479
GT0004867,SRA0004371,SRB0003776,
GT0004868,,SRB0003777,
GT0004869,SRA0004372,SRB0003778,
GT0004870,SRA0004373,SRB0003779,SRC0002480
GT0004871,SRA0004374,SRB0003780,SRC0002481
GT0004872,SRA0004375,SRB0003781,
GT0004873,SRA0004376,SRB0003782,
GT0004874,,SRB0003783,SRC0002482
GT0004875,,SRB0003784,
GT0004876,SRA0004377,SRB0003785,SRC0002483
GT0004877,SRA0004378,,
GT0004878,SRA0004379,SRB0003786,
GT0004879,SRA0004380,SRB0003787,SRC0002484
GT0004880,SRA0004381,,
GT0004881,SRA0004382,SRB0003788,
GT0004882,SRA0004383,SRB0003789,
GT0004883,SRA0004384,,SRC0002485
GT0004884,SRA0004385,,
GT0004885,SRA0004386,SRB0003790,
GT0004886,SRA0004387,SRB0003791,
GT0004887,SRA0004388,,SRC0002486
GT0004888,SRA0004389,SRB0003792,SRC0002487
GT0004889,,,
GT0004890,SRA0004390,SRB0003793,
GT0004891,SRA0004391,SRB0003794,SRC0002488
GT0004892,SRA0004392,,
GT0004893,SRA0004393,SRB0003795,
GT0004894,SRA0004394,SRB0003796,
GT0004895,SRA0004395,SRB0003797,
GT0004896,SRA0004396,SRB0003798,SRC0002489
GT0004897,SRA0004397,SRB0003799,SRC0002490
GT0004898,SRA0004398,SRB0003800,SRC0002491
GT0004899,SRA0004399,,
GT0004900,SRA0004400,,
GT0004901,SRA0004401,SRB0003801,SRC0002492
GT0004902,SRA0004402,,SRC0002493
GT0004903,,SRB0003802,
GT0004904,SRA0004403,SRB0003803,
GT0004905,SRA0004404,SRB0003804,
GT0004906,SRA0004405,SRB0003805,SRC0002494
GT0004907,SRA0004406,SRB0003806,
GT0004908,,SRB0003807,
GT0004909,SRA0004407,,SRC0002495
GT0004910,SRA0004408,SRB0003808,SRC0002496
GT0004911,SRA0004409,,SRC0002497
GT0004912,SRA0004410,SRB0003809,
GT0004913,SRA0004411,SRB0003810,SRC0002498
GT0004914,SRA0004412,SRB0003811,
GT0004915,SRA0004413,SRB0003812,SRC0002499
GT0004916,SRA0004414,SRB0003813,
GT0004917,SRA0004415,SRB0003814,SRC0002500
GT0004918,SRA0004416,SRB0003815,SRC0002501
GT0004919,SRA0004417,SRB0003816,SRC0002502
GT0004920,SRA0004418,SRB0003817,SRC0002503
GT0004921,SRA0004419,SRB0003818,
GT0004922,SRA0004420,,
GT0004923,SRA0004421,SRB0003819,SRC0002504
GT0004924,SRA0004422,SRB0003820,
GT0004925,SRA0004423,,
GT0004926,SRA0004424,SRB0003821,SRC0002505
GT0004927,SRA0004425,SRB0003822,SRC0002506
GT0004928,SRA0004426,SRB0003823,SRC0002507
GT0004929,SRA0004427,SRB0003824,SRC0002508
GT0004930,SRA0004428,SRB0003825,
GT0004931,SRA0004429,SRB0003826,
GT0004932,SRA0004430,SRB0003827,
GT0004933,SRA0004431,,SRC0002509
GT0004934,,SRB0003828,
GT0004935,SRA0004432,,SRC0002510
GT0004936,SRA0004433,,
GT0004937,SRA0004434,,
GT0004938,SRA0004435,,
GT0004939,SRA0004436,SRB0003829,SRC0002511
GT0004940,SRA0004437,SRB0003830,
GT0004941,SRA0004438,SRB0003831,
GT0004942,SRA0004439,SRB0003832,SRC0002512
GT0004943,SRA0004440,SRB0003833,SRC0002513
GT0004944,SRA0004441,SRB0003834,
GT0004945,SRA0004442,SRB0003835,
GT0004946,SRA0004443,,SRC0002514
GT0004947,SRA0004444,SRB0003836,SRC0002515
GT0004948,SRA0004445,SRB0003837,SRC0002516
GT0004949,SRA0004446,SRB0003838,SRC0002517
GT0004950,SRA0004447,,
GT0004951,SRA0004448,SRB0003839,
GT0004952,SRA0004449,SRB0003840,
GT0004953,,,SRC0002518
GT0004954,SRA0004450,,
GT0004955,SRA0004451,,
GT0004956,,SRB0003841,SRC0002519
GT0004957,SRA0004452,SRB0003842,SRC0002520
GT0004958,SRA0004453,SRB0003843,SRC0002521
GT0004959,SRA0004454,SRB0003844,SRC0002522
GT0004960,SRA0004455,,
GT0004961,SRA0004456,SRB0003845,
GT0004962,SRA0004457,SRB0003846,
GT0004963,SRA0004458,,
GT0004964,,SRB0003847,
GT0004965,SRA0004459,SRB0003848,SRC0002523
GT0004966,SRA0004460,SRB0003849,
GT0004967,SRA0004461,SRB0003850,SRC0002524
GT0004968,SRA0004462,SRB0003851,
GT0004969,SRA0004463,SRB0003852,
GT0004970,SRA0004464,,
GT0004971,SRA0004465,SRB0003853,SRC0002525
GT0004972,,,
GT0004973,SRA0004466,,
GT0004974,SRA0004467,SRB0003854,SRC0002526
GT0004975,SRA0004468,,SRC0002527
GT0004976,SRA0004469,,
GT0004977,SRA0004470,SRB0003855,
GT0004978,,SRB0003856,
GT0004979,SRA0004471,SRB0003857,
GT0004980,,SRB0003858,SRC0002528
GT0004981,,SRB0003859,SRC0002529
GT0004982,SRA0004472,SRB0003860,
GT0004983,SRA0004473,SRB0003861,
GT0004984,SRA0004474,SRB0003862,SRC0002530
GT0004985,SRA0004475,SRB0003863,
GT0004986,SRA0004476,SRB0003864,
GT0004987,,SRB0003865,
GT0004988,SRA0004477,SRB0003866,SRC0002531
GT0004989,SRA0004478,SRB0003867,
GT0004990,SRA0004479,SRB0003868,
GT0004991,SRA0004480,SRB0003869,SRC0002532
GT0004992,SRA0004481,SRB0003870,SRC0002533
GT0004993,SRA0004482,,
GT0004994,SRA0004483,SRB0003871,SRC0002534
GT0004995,SRA0004484,SRB0003872,SRC0002535
GT0004996,SRA0004485,SRB0003873,
GT0004997,SRA0004486,,
GT0004998,SRA0004487,SRB0003874,SRC0002536
GT0004999,SRA0004488,SRB0003875,SRC0002537
GT0005000,SRA0004489,SRB0003876,
