transaction_id,notice_id,capital_call_id,fund_id,feeder_id,investor_id,commitment_id,transaction_type,entity_level,posting_date,effective_date,account_debit,account_credit,amount_usd,currency,description,reference,created_by,approved_by,gl_status,ta_unit_adjustment
TXN-0004554,CCN-00911,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0149,COMM-0141,CapitalFromFeeder,Main Fund,2024-09-26,2024-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,69574222.5,USD,Receive feeder remittance CC1 from FUND-AGE-III-DOM,WIRE-000911,Fund Admin — State Street,Controller,Posted,No
TXN-0004555,CCN-00911,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0149,COMM-0141,PortfolioDeployment,Main Fund,2024-09-30,2024-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,69574222.5,USD,Deploy capital into portfolio company — CC1,WIRE-000911,Fund Admin — State Street,Controller,Posted,No
TXN-0004556,CCN-00912,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-OFF,INV-0124,COMM-0153,CapitalCallReceivable,Feeder,2024-09-15,2024-09-15,Capital Call Receivable — LP,Capital Contributions Payable,45912573.0,USD,Book capital call receivable from Norway National Wealth Fund re CC1,WIRE-000912,Fund Admin — State Street,Controller,Posted,No
TXN-0004557,CCN-00912,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-OFF,INV-0124,COMM-0153,CashReceipt,Feeder,2024-09-25,2024-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,45912573.0,USD,Receive wire from Norway National Wealth Fund re CC1 due 2024-09-25,WIRE-000912,Fund Admin — State Street,Controller,Posted,Yes
TXN-0004558,CCN-00912,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-OFF,INV-0124,COMM-0153,InvestmentInMainFund,Feeder,2024-09-26,2024-09-26,Investment in Main Fund,Cash and Cash Equivalents,45912573.0,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000912,Fund Admin — State Street,Controller,Posted,No
TXN-0004559,CCN-00912,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-OFF,INV-0124,COMM-0153,CapitalFromFeeder,Main Fund,2024-09-26,2024-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,45912573.0,USD,Receive feeder remittance CC1 from FUND-AGE-III-OFF,WIRE-000912,Fund Admin — State Street,Controller,Posted,No
TXN-0004560,CCN-00912,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-OFF,INV-0124,COMM-0153,PortfolioDeployment,Main Fund,2024-09-30,2024-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,45912573.0,USD,Deploy capital into portfolio company — CC1,WIRE-000912,Fund Admin — State Street,Controller,Posted,No
TXN-0004561,CCN-00913,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0117,COMM-0164,CapitalCallReceivable,Feeder,2024-09-15,2024-09-15,Capital Call Receivable — LP,Capital Contributions Payable,21838520.1,USD,Book capital call receivable from Los Angeles Teachers' Pension Fund re CC1,WIRE-000913,Fund Admin — State Street,Controller,Posted,No
TXN-0004562,CCN-00913,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0117,COMM-0164,CashReceipt,Feeder,2024-09-25,2024-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,21838520.1,USD,Receive wire from Los Angeles Teachers' Pension Fund re CC1 due 2024-09-25,WIRE-000913,Fund Admin — State Street,Controller,Posted,Yes
TXN-0004563,CCN-00913,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0117,COMM-0164,InvestmentInMainFund,Feeder,2024-09-26,2024-09-26,Investment in Main Fund,Cash and Cash Equivalents,21838520.1,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000913,Fund Admin — State Street,Controller,Posted,No
TXN-0004564,CCN-00913,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0117,COMM-0164,CapitalFromFeeder,Main Fund,2024-09-26,2024-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,21838520.1,USD,Receive feeder remittance CC1 from FUND-AGE-III-DOM,WIRE-000913,Fund Admin — State Street,Controller,Posted,No
TXN-0004565,CCN-00913,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0117,COMM-0164,PortfolioDeployment,Main Fund,2024-09-30,2024-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,21838520.1,USD,Deploy capital into portfolio company — CC1,WIRE-000913,Fund Admin — State Street,Controller,Posted,No
TXN-0004566,CCN-00914,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0039,COMM-0166,CapitalCallReceivable,Feeder,2024-09-15,2024-09-15,Capital Call Receivable — LP,Capital Contributions Payable,17201863.2,USD,Book capital call receivable from Minnesota Municipal Employees Pension Fu re CC1,WIRE-000914,Fund Admin — State Street,Controller,Posted,No
TXN-0004567,CCN-00914,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0039,COMM-0166,CashReceipt,Feeder,2024-09-25,2024-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,17201863.2,USD,Receive wire from Minnesota Municipal Employees Pension Fu re CC1 due 2024-09-25,WIRE-000914,Fund Admin — State Street,Controller,Posted,Yes
TXN-0004568,CCN-00914,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0039,COMM-0166,InvestmentInMainFund,Feeder,2024-09-26,2024-09-26,Investment in Main Fund,Cash and Cash Equivalents,17201863.2,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000914,Fund Admin — State Street,Controller,Posted,No
TXN-0004569,CCN-00914,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0039,COMM-0166,CapitalFromFeeder,Main Fund,2024-09-26,2024-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,17201863.2,USD,Receive feeder remittance CC1 from FUND-AGE-III-DOM,WIRE-000914,Fund Admin — State Street,Controller,Posted,No
TXN-0004570,CCN-00914,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0039,COMM-0166,PortfolioDeployment,Main Fund,2024-09-30,2024-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,17201863.2,USD,Deploy capital into portfolio company — CC1,WIRE-000914,Fund Admin — State Street,Controller,Posted,No
TXN-0004571,CCN-00915,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0073,COMM-0172,CapitalCallReceivable,Feeder,2024-09-15,2024-09-15,Capital Call Receivable — LP,Capital Contributions Payable,25288370.02,USD,Book capital call receivable from Austin Teachers' Pension Fund re CC1,WIRE-000915,Fund Admin — State Street,Controller,Posted,No
TXN-0004572,CCN-00915,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0073,COMM-0172,CashReceipt,Feeder,2024-09-25,2024-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,25288370.02,USD,Receive wire from Austin Teachers' Pension Fund re CC1 due 2024-09-25,WIRE-000915,Fund Admin — State Street,Controller,Posted,Yes
TXN-0004573,CCN-00915,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0073,COMM-0172,InvestmentInMainFund,Feeder,2024-09-26,2024-09-26,Investment in Main Fund,Cash and Cash Equivalents,24315740.4,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000915,Fund Admin — State Street,Controller,Posted,No
TXN-0004574,CCN-00915,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0073,COMM-0172,CapitalFromFeeder,Main Fund,2024-09-26,2024-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,24315740.4,USD,Receive feeder remittance CC1 from FUND-AGE-III-DOM,WIRE-000915,Fund Admin — State Street,Controller,Posted,No
TXN-0004575,CCN-00915,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0073,COMM-0172,PortfolioDeployment,Main Fund,2024-09-30,2024-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,24315740.4,USD,Deploy capital into portfolio company — CC1,WIRE-000915,Fund Admin — State Street,Controller,Posted,No
TXN-0004576,CCN-00916,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0167,COMM-0175,CapitalCallReceivable,Feeder,2024-09-15,2024-09-15,Capital Call Receivable — LP,Capital Contributions Payable,25610318.45,USD,Book capital call receivable from Seattle Fire & Police Pension Fund re CC1,WIRE-000916,Fund Admin — State Street,Controller,Posted,No
TXN-0004577,CCN-00916,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0167,COMM-0175,CashReceipt,Feeder,2024-09-25,2024-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,25610318.45,USD,Receive wire from Seattle Fire & Police Pension Fund re CC1 due 2024-09-25,WIRE-000916,Fund Admin — State Street,Controller,Posted,Yes
TXN-0004578,CCN-00916,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0167,COMM-0175,InvestmentInMainFund,Feeder,2024-09-26,2024-09-26,Investment in Main Fund,Cash and Cash Equivalents,24625306.2,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000916,Fund Admin — State Street,Controller,Posted,No
TXN-0004579,CCN-00916,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0167,COMM-0175,CapitalFromFeeder,Main Fund,2024-09-26,2024-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,24625306.2,USD,Receive feeder remittance CC1 from FUND-AGE-III-DOM,WIRE-000916,Fund Admin — State Street,Controller,Posted,No
TXN-0004580,CCN-00916,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0167,COMM-0175,PortfolioDeployment,Main Fund,2024-09-30,2024-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,24625306.2,USD,Deploy capital into portfolio company — CC1,WIRE-000916,Fund Admin — State Street,Controller,Posted,No
TXN-0004581,CCN-00917,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0121,COMM-0182,CapitalCallReceivable,Feeder,2024-09-15,2024-09-15,Capital Call Receivable — LP,Capital Contributions Payable,9672468.94,USD,Book capital call receivable from Virginia State Teachers' Retirement Syst re CC1,WIRE-000917,Fund Admin — State Street,Controller,Posted,No
TXN-0004582,CCN-00917,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0121,COMM-0182,CashReceipt,Feeder,2024-09-25,2024-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,9672468.94,USD,Receive wire from Virginia State Teachers' Retirement Syst re CC1 due 2024-09-25,WIRE-000917,Fund Admin — State Street,Controller,Posted,Yes
TXN-0004583,CCN-00917,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0121,COMM-0182,InvestmentInMainFund,Feeder,2024-09-26,2024-09-26,Investment in Main Fund,Cash and Cash Equivalents,9300450.9,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000917,Fund Admin — State Street,Controller,Posted,No
TXN-0004584,CCN-00917,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0121,COMM-0182,CapitalFromFeeder,Main Fund,2024-09-26,2024-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,9300450.9,USD,Receive feeder remittance CC1 from FUND-AGE-III-DOM,WIRE-000917,Fund Admin — State Street,Controller,Posted,No
TXN-0004585,CCN-00917,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0121,COMM-0182,PortfolioDeployment,Main Fund,2024-09-30,2024-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,9300450.9,USD,Deploy capital into portfolio company — CC1,WIRE-000917,Fund Admin — State Street,Controller,Posted,No
TXN-0004586,CCN-00918,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0058,COMM-0191,CapitalCallReceivable,Feeder,2024-09-15,2024-09-15,Capital Call Receivable — LP,Capital Contributions Payable,41746172.4,USD,Book capital call receivable from Soros Charitable Foundation re CC1,WIRE-000918,Fund Admin — State Street,Controller,Posted,No
TXN-0004587,CCN-00918,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0058,COMM-0191,CashReceipt,Feeder,2024-09-25,2024-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,41746172.4,USD,Receive wire from Soros Charitable Foundation re CC1 due 2024-09-25,WIRE-000918,Fund Admin — State Street,Controller,Posted,Yes
TXN-0004588,CCN-00918,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0058,COMM-0191,InvestmentInMainFund,Feeder,2024-09-26,2024-09-26,Investment in Main Fund,Cash and Cash Equivalents,41746172.4,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000918,Fund Admin — State Street,Controller,Posted,No
TXN-0004589,CCN-00918,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0058,COMM-0191,CapitalFromFeeder,Main Fund,2024-09-26,2024-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,41746172.4,USD,Receive feeder remittance CC1 from FUND-AGE-III-DOM,WIRE-000918,Fund Admin — State Street,Controller,Posted,No
TXN-0004590,CCN-00918,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0058,COMM-0191,PortfolioDeployment,Main Fund,2024-09-30,2024-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,41746172.4,USD,Deploy capital into portfolio company — CC1,WIRE-000918,Fund Admin — State Street,Controller,Posted,No
TXN-0004591,CCN-00919,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0138,COMM-0194,CapitalCallReceivable,Feeder,2024-09-15,2024-09-15,Capital Call Receivable — LP,Capital Contributions Payable,65453418.89,USD,Book capital call receivable from Pennsylvania Public Employees' Retiremen re CC1,WIRE-000919,Fund Admin — State Street,Controller,Posted,No
TXN-0004592,CCN-00919,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0138,COMM-0194,CashReceipt,Feeder,2024-09-25,2024-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,65453418.89,USD,Receive wire from Pennsylvania Public Employees' Retiremen re CC1 due 2024-09-25,WIRE-000919,Fund Admin — State Street,Controller,Posted,Yes
TXN-0004593,CCN-00919,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0138,COMM-0194,InvestmentInMainFund,Feeder,2024-09-26,2024-09-26,Investment in Main Fund,Cash and Cash Equivalents,62935979.7,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000919,Fund Admin — State Street,Controller,Posted,No
TXN-0004594,CCN-00919,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0138,COMM-0194,CapitalFromFeeder,Main Fund,2024-09-26,2024-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,62935979.7,USD,Receive feeder remittance CC1 from FUND-AGE-III-DOM,WIRE-000919,Fund Admin — State Street,Controller,Posted,No
TXN-0004595,CCN-00919,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0138,COMM-0194,PortfolioDeployment,Main Fund,2024-09-30,2024-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,62935979.7,USD,Deploy capital into portfolio company — CC1,WIRE-000919,Fund Admin — State Street,Controller,Posted,No
TXN-0004596,CCN-00920,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-OFF,INV-0127,COMM-0206,CapitalCallReceivable,Feeder,2024-09-15,2024-09-15,Capital Call Receivable — LP,Capital Contributions Payable,46733724.65,USD,Book capital call receivable from Qatar Future Generations Fund re CC1,WIRE-000920,Fund Admin — State Street,Controller,Posted,No
TXN-0004597,CCN-00920,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-OFF,INV-0127,COMM-0206,CashReceipt,Feeder,2024-09-25,2024-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,46733724.65,USD,Receive wire from Qatar Future Generations Fund re CC1 due 2024-09-25,WIRE-000920,Fund Admin — State Street,Controller,Posted,Yes
TXN-0004598,CCN-00920,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-OFF,INV-0127,COMM-0206,InvestmentInMainFund,Feeder,2024-09-26,2024-09-26,Investment in Main Fund,Cash and Cash Equivalents,44936273.7,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000920,Fund Admin — State Street,Controller,Posted,No
TXN-0004599,CCN-00920,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-OFF,INV-0127,COMM-0206,CapitalFromFeeder,Main Fund,2024-09-26,2024-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,44936273.7,USD,Receive feeder remittance CC1 from FUND-AGE-III-OFF,WIRE-000920,Fund Admin — State Street,Controller,Posted,No
TXN-0004600,CCN-00920,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-OFF,INV-0127,COMM-0206,PortfolioDeployment,Main Fund,2024-09-30,2024-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,44936273.7,USD,Deploy capital into portfolio company — CC1,WIRE-000920,Fund Admin — State Street,Controller,Posted,No
TXN-0004601,CCN-00921,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0121,COMM-0212,CapitalCallReceivable,Feeder,2024-09-15,2024-09-15,Capital Call Receivable — LP,Capital Contributions Payable,35239659.0,USD,Book capital call receivable from Virginia State Teachers' Retirement Syst re CC1,WIRE-000921,Fund Admin — State Street,Controller,Posted,No
TXN-0004602,CCN-00921,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0121,COMM-0212,CashReceipt,Feeder,2024-09-25,2024-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,35239659.0,USD,Receive wire from Virginia State Teachers' Retirement Syst re CC1 due 2024-09-25,WIRE-000921,Fund Admin — State Street,Controller,Posted,Yes
TXN-0004603,CCN-00921,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0121,COMM-0212,InvestmentInMainFund,Feeder,2024-09-26,2024-09-26,Investment in Main Fund,Cash and Cash Equivalents,33884287.5,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000921,Fund Admin — State Street,Controller,Posted,No
TXN-0004604,CCN-00921,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0121,COMM-0212,CapitalFromFeeder,Main Fund,2024-09-26,2024-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,33884287.5,USD,Receive feeder remittance CC1 from FUND-AGE-III-DOM,WIRE-000921,Fund Admin — State Street,Controller,Posted,No
TXN-0004605,CCN-00921,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0121,COMM-0212,PortfolioDeployment,Main Fund,2024-09-30,2024-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,33884287.5,USD,Deploy capital into portfolio company — CC1,WIRE-000921,Fund Admin — State Street,Controller,Posted,No
TXN-0004606,CCN-00922,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-OFF,INV-0090,COMM-0222,CapitalCallReceivable,Feeder,2024-09-15,2024-09-15,Capital Call Receivable — LP,Capital Contributions Payable,52551557.4,USD,Book capital call receivable from South Korea Investment Authority re CC1,WIRE-000922,Fund Admin — State Street,Controller,Posted,No
TXN-0004607,CCN-00922,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-OFF,INV-0090,COMM-0222,CashReceipt,Feeder,2024-09-25,2024-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,52551557.4,USD,Receive wire from South Korea Investment Authority re CC1 due 2024-09-25,WIRE-000922,Fund Admin — State Street,Controller,Posted,Yes
TXN-0004608,CCN-00922,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-OFF,INV-0090,COMM-0222,InvestmentInMainFund,Feeder,2024-09-26,2024-09-26,Investment in Main Fund,Cash and Cash Equivalents,52551557.4,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000922,Fund Admin — State Street,Controller,Posted,No
TXN-0004609,CCN-00922,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-OFF,INV-0090,COMM-0222,CapitalFromFeeder,Main Fund,2024-09-26,2024-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,52551557.4,USD,Receive feeder remittance CC1 from FUND-AGE-III-OFF,WIRE-000922,Fund Admin — State Street,Controller,Posted,No
TXN-0004610,CCN-00922,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-OFF,INV-0090,COMM-0222,PortfolioDeployment,Main Fund,2024-09-30,2024-09-30,Portfolio Investment — Cost,Cash and Cash Equivalents,52551557.4,USD,Deploy capital into portfolio company — CC1,WIRE-000922,Fund Admin — State Street,Controller,Posted,No
TXN-0004611,CCN-00923,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0108,COMM-0226,CapitalCallReceivable,Feeder,2024-09-15,2024-09-15,Capital Call Receivable — LP,Capital Contributions Payable,79692827.14,USD,Book capital call receivable from Carnegie Philanthropic Trust re CC1,WIRE-000923,Fund Admin — State Street,Controller,Posted,No
TXN-0004612,CCN-00923,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0108,COMM-0226,CashReceipt,Feeder,2024-09-25,2024-09-25,Cash and Cash Equivalents,Capital Call Receivable — LP,79692827.14,USD,Receive wire from Carnegie Philanthropic Trust re CC1 due 2024-09-25,WIRE-000923,Fund Admin — State Street,Controller,Posted,Yes
TXN-0004613,CCN-00923,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0108,COMM-0226,InvestmentInMainFund,Feeder,2024-09-26,2024-09-26,Investment in Main Fund,Cash and Cash Equivalents,76627718.4,USD,Feeder remittance to Main Fund — CC1 proceeds,WIRE-000923,Fund Admin — State Street,Controller,Posted,No
TXN-0004614,CCN-00923,FUND-AGE-III-CC1,FUND-AGE-III,FUND-AGE-III-DOM,INV-0108,COMM-0226,CapitalFromFeeder,Main Fund,2024-09-26,2024-09-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,76627718.4,USD,Receive feeder remittance CC1 from FUND-AGE-III-DOM,WIRE-000923,Fund Admin — State Street,Controller,Posted,No
