golden_member_id,golden_team_id,src_a_member_id,src_b_member_id,src_c_member_id
GM0015212,GT0003737,SRA_M0012463,SRB_M0009905,
GM0015213,GT0003737,,SRB_M0009906,
GM0015214,GT0003737,SRA_M0012464,SRB_M0009907,
GM0015215,GT0003737,SRA_M0012465,SRB_M0009908,
GM0015216,GT0003738,SRA_M0012467,SRB_M0009909,SRC_M0005889
GM0015217,GT0003738,SRA_M0012468,SRB_M0009910,SRC_M0005890
GM0015218,GT0003738,SRA_M0012469,SRB_M0009911,SRC_M0005891
GM0015219,GT0003738,,SRB_M0009912,SRC_M0005892
GM0015220,GT0003738,SRA_M0012470,,SRC_M0005893
GM0015221,GT0003739,,,
GM0015222,GT0003739,,SRB_M0009913,
GM0015223,GT0003739,SRA_M0012471,SRB_M0009914,
GM0015224,GT0003740,SRA_M0012473,,
GM0015225,GT0003740,SRA_M0012474,SRB_M0009915,
GM0015226,GT0003740,SRA_M0012475,SRB_M0009916,
GM0015227,GT0003740,SRA_M0012476,SRB_M0009917,
GM0015228,GT0003741,SRA_M0012477,,SRC_M0005894
GM0015229,GT0003741,,,SRC_M0005895
GM0015230,GT0003741,SRA_M0012478,,SRC_M0005896
GM0015231,GT0003741,SRA_M0012479,,
GM0015232,GT0003742,SRA_M0012480,,SRC_M0005897
GM0015233,GT0003742,SRA_M0012481,,
GM0015234,GT0003743,SRA_M0012482,,SRC_M0005898
GM0015235,GT0003743,SRA_M0012483,,
GM0015236,GT0003743,SRA_M0012484,,SRC_M0005899
GM0015237,GT0003743,SRA_M0012485,,SRC_M0005900
GM0015238,GT0003743,SRA_M0012486,,SRC_M0005901
GM0015239,GT0003743,SRA_M0012487,,SRC_M0005902
GM0015240,GT0003744,SRA_M0012488,SRB_M0009918,SRC_M0005903
GM0015241,GT0003744,,SRB_M0009919,
GM0015242,GT0003744,SRA_M0012489,SRB_M0009920,SRC_M0005904
GM0015243,GT0003744,SRA_M0012490,SRB_M0009921,
GM0015244,GT0003745,SRA_M0012491,SRB_M0009922,SRC_M0005905
GM0015245,GT0003745,SRA_M0012492,SRB_M0009923,SRC_M0005906
GM0015246,GT0003745,SRA_M0012493,SRB_M0009924,SRC_M0005907
GM0015247,GT0003746,,SRB_M0009925,
GM0015248,GT0003746,,SRB_M0009926,SRC_M0005908
GM0015249,GT0003747,,,SRC_M0005909
GM0015250,GT0003747,,,
GM0015251,GT0003747,,,
GM0015252,GT0003747,,,
GM0015253,GT0003748,SRA_M0012494,SRB_M0009927,
GM0015254,GT0003748,SRA_M0012495,SRB_M0009928,
GM0015255,GT0003748,SRA_M0012496,,
GM0015256,GT0003748,SRA_M0012497,SRB_M0009929,
GM0015257,GT0003749,SRA_M0012498,,
GM0015258,GT0003749,SRA_M0012499,,
GM0015259,GT0003749,SRA_M0012500,,
GM0015260,GT0003749,,,
GM0015261,GT0003750,,SRB_M0009930,
GM0015262,GT0003750,SRA_M0012501,SRB_M0009931,
GM0015263,GT0003750,,SRB_M0009932,
GM0015264,GT0003750,SRA_M0012502,SRB_M0009933,
GM0015265,GT0003750,SRA_M0012503,SRB_M0009934,
GM0015266,GT0003751,,,SRC_M0005910
GM0015267,GT0003751,,SRB_M0009935,SRC_M0005911
GM0015268,GT0003751,,,SRC_M0005912
GM0015269,GT0003751,,SRB_M0009936,SRC_M0005913
GM0015270,GT0003752,SRA_M0012504,SRB_M0009937,SRC_M0005914
GM0015271,GT0003752,SRA_M0012505,SRB_M0009938,SRC_M0005915
GM0015272,GT0003753,SRA_M0012506,SRB_M0009939,SRC_M0005916
GM0015273,GT0003753,SRA_M0012507,,SRC_M0005917
GM0015274,GT0003754,SRA_M0012508,,SRC_M0005918
GM0015275,GT0003754,,,SRC_M0005919
GM0015276,GT0003754,SRA_M0012509,,SRC_M0005920
GM0015277,GT0003754,SRA_M0012510,,SRC_M0005921
GM0015278,GT0003754,SRA_M0012511,,SRC_M0005922
GM0015279,GT0003754,SRA_M0012512,,
GM0015280,GT0003755,,,
GM0015281,GT0003755,SRA_M0012513,,
GM0015282,GT0003755,SRA_M0012514,,
GM0015283,GT0003755,SRA_M0012515,,
GM0015284,GT0003755,,,
GM0015285,GT0003756,SRA_M0012516,,SRC_M0005923
GM0015286,GT0003756,SRA_M0012517,,SRC_M0005924
GM0015287,GT0003756,SRA_M0012518,,SRC_M0005925
GM0015288,GT0003756,SRA_M0012519,,SRC_M0005926
GM0015289,GT0003756,SRA_M0012520,,SRC_M0005927
GM0015290,GT0003756,SRA_M0012521,,SRC_M0005928
GM0015291,GT0003757,SRA_M0012522,SRB_M0009941,
GM0015292,GT0003757,,SRB_M0009942,SRC_M0005929
GM0015293,GT0003757,SRA_M0012523,SRB_M0009943,
GM0015294,GT0003757,SRA_M0012524,SRB_M0009944,SRC_M0005930
GM0015295,GT0003758,,SRB_M0009945,SRC_M0005931
GM0015296,GT0003758,SRA_M0012525,SRB_M0009946,SRC_M0005932
GM0015297,GT0003758,SRA_M0012526,SRB_M0009947,
GM0015298,GT0003758,SRA_M0012527,SRB_M0009948,SRC_M0005933
GM0015299,GT0003758,,SRB_M0009949,SRC_M0005934
GM0015300,GT0003759,SRA_M0012528,,SRC_M0005935
GM0015301,GT0003759,SRA_M0012529,SRB_M0009950,SRC_M0005936
GM0015302,GT0003759,SRA_M0012530,SRB_M0009951,SRC_M0005937
GM0015303,GT0003760,,,
GM0015304,GT0003760,SRA_M0012531,,
GM0015305,GT0003760,SRA_M0012532,,
GM0015306,GT0003760,SRA_M0012533,,
GM0015307,GT0003761,,SRB_M0009952,
GM0015308,GT0003761,SRA_M0012534,SRB_M0009953,
GM0015309,GT0003761,,SRB_M0009954,
GM0015310,GT0003761,SRA_M0012535,SRB_M0009955,
GM0015311,GT0003761,SRA_M0012536,SRB_M0009956,
GM0015312,GT0003761,SRA_M0012537,,
GM0015313,GT0003762,SRA_M0012538,SRB_M0009957,
GM0015314,GT0003762,SRA_M0012539,,
GM0015315,GT0003763,,,SRC_M0005938
GM0015316,GT0003763,SRA_M0012540,,
GM0015317,GT0003764,SRA_M0012541,SRB_M0009958,
GM0015318,GT0003764,SRA_M0012542,,
GM0015319,GT0003764,SRA_M0012543,,
GM0015320,GT0003764,SRA_M0012544,SRB_M0009959,
GM0015321,GT0003765,SRA_M0012545,SRB_M0009961,SRC_M0005939
GM0015322,GT0003765,SRA_M0012546,SRB_M0009962,SRC_M0005940
GM0015323,GT0003765,SRA_M0012547,SRB_M0009963,SRC_M0005941
GM0015324,GT0003766,SRA_M0012548,SRB_M0009964,
GM0015325,GT0003766,,SRB_M0009965,
GM0015326,GT0003767,,SRB_M0009966,
GM0015327,GT0003767,,SRB_M0009967,
GM0015328,GT0003767,,SRB_M0009968,
GM0015329,GT0003768,SRA_M0012549,SRB_M0009969,SRC_M0005942
GM0015330,GT0003768,SRA_M0012550,SRB_M0009970,SRC_M0005943
GM0015331,GT0003768,SRA_M0012551,SRB_M0009971,
GM0015332,GT0003768,SRA_M0012552,,SRC_M0005944
GM0015333,GT0003769,SRA_M0012553,SRB_M0009972,
GM0015334,GT0003769,SRA_M0012554,SRB_M0009973,
GM0015335,GT0003769,SRA_M0012555,SRB_M0009974,
GM0015336,GT0003770,SRA_M0012556,,
GM0015337,GT0003770,SRA_M0012557,,
GM0015338,GT0003770,SRA_M0012558,,
GM0015339,GT0003771,SRA_M0012559,,
GM0015340,GT0003771,SRA_M0012560,,
GM0015341,GT0003771,SRA_M0012561,,
GM0015342,GT0003772,SRA_M0012562,,
GM0015343,GT0003772,SRA_M0012563,SRB_M0009975,
GM0015344,GT0003772,SRA_M0012564,,
GM0015345,GT0003772,SRA_M0012565,,
GM0015346,GT0003773,SRA_M0012566,SRB_M0009976,
GM0015347,GT0003773,,SRB_M0009977,
GM0015348,GT0003773,SRA_M0012567,SRB_M0009978,
GM0015349,GT0003773,SRA_M0012568,SRB_M0009979,
GM0015350,GT0003773,SRA_M0012569,SRB_M0009980,
GM0015351,GT0003774,SRA_M0012570,SRB_M0009981,
GM0015352,GT0003774,SRA_M0012571,SRB_M0009982,
GM0015353,GT0003774,SRA_M0012572,SRB_M0009983,
GM0015354,GT0003775,SRA_M0012573,,SRC_M0005945
GM0015355,GT0003775,SRA_M0012574,,SRC_M0005946
GM0015356,GT0003775,SRA_M0012575,SRB_M0009984,SRC_M0005947
GM0015357,GT0003775,SRA_M0012576,SRB_M0009985,SRC_M0005948
GM0015358,GT0003776,SRA_M0012577,,
GM0015359,GT0003776,SRA_M0012578,,
GM0015360,GT0003776,,,
GM0015361,GT0003776,SRA_M0012579,,
GM0015362,GT0003777,SRA_M0012580,SRB_M0009986,SRC_M0005949
GM0015363,GT0003777,SRA_M0012581,SRB_M0009987,
GM0015364,GT0003778,SRA_M0012582,SRB_M0009988,
GM0015365,GT0003778,SRA_M0012583,SRB_M0009989,
GM0015366,GT0003778,SRA_M0012584,SRB_M0009990,
GM0015367,GT0003778,SRA_M0012585,SRB_M0009991,
GM0015368,GT0003778,SRA_M0012586,SRB_M0009992,
GM0015369,GT0003779,,SRB_M0009993,
GM0015370,GT0003779,SRA_M0012587,SRB_M0009994,
GM0015371,GT0003779,SRA_M0012588,SRB_M0009995,
GM0015372,GT0003780,SRA_M0012589,SRB_M0009996,
GM0015373,GT0003780,,,
GM0015374,GT0003780,SRA_M0012590,,
GM0015375,GT0003781,SRA_M0012591,SRB_M0009997,
GM0015376,GT0003781,SRA_M0012592,SRB_M0009998,
GM0015377,GT0003781,SRA_M0012593,SRB_M0009999,
GM0015378,GT0003782,,,SRC_M0005950
GM0015379,GT0003782,SRA_M0012595,SRB_M0010000,SRC_M0005951
GM0015380,GT0003782,SRA_M0012596,SRB_M0010001,
GM0015381,GT0003783,SRA_M0012597,,
GM0015382,GT0003783,SRA_M0012598,,SRC_M0005952
GM0015383,GT0003783,SRA_M0012599,SRB_M0010002,SRC_M0005953
GM0015384,GT0003784,SRA_M0012600,SRB_M0010003,
GM0015385,GT0003784,SRA_M0012601,SRB_M0010004,
GM0015386,GT0003784,SRA_M0012602,SRB_M0010005,
GM0015387,GT0003784,SRA_M0012603,,
GM0015388,GT0003784,SRA_M0012604,SRB_M0010006,
GM0015389,GT0003785,SRA_M0012605,SRB_M0010007,
GM0015390,GT0003785,SRA_M0012606,SRB_M0010008,
GM0015391,GT0003786,SRA_M0012607,,SRC_M0005954
GM0015392,GT0003786,SRA_M0012608,,SRC_M0005955
GM0015393,GT0003786,SRA_M0012609,,SRC_M0005956
GM0015394,GT0003786,SRA_M0012610,,SRC_M0005957
GM0015395,GT0003786,SRA_M0012611,,SRC_M0005958
GM0015396,GT0003787,SRA_M0012612,,
GM0015397,GT0003787,SRA_M0012613,,
GM0015398,GT0003787,SRA_M0012614,,
GM0015399,GT0003787,SRA_M0012615,,
GM0015400,GT0003787,SRA_M0012616,,
GM0015401,GT0003788,SRA_M0012618,SRB_M0010009,
GM0015402,GT0003788,SRA_M0012619,SRB_M0010010,
GM0015403,GT0003788,SRA_M0012620,SRB_M0010011,
GM0015404,GT0003789,,,
GM0015405,GT0003789,SRA_M0012621,SRB_M0010012,
GM0015406,GT0003789,SRA_M0012622,SRB_M0010013,
GM0015407,GT0003790,,,SRC_M0005959
GM0015408,GT0003790,,SRB_M0010014,SRC_M0005960
GM0015409,GT0003790,,SRB_M0010015,SRC_M0005961
GM0015410,GT0003791,SRA_M0012623,,
GM0015411,GT0003791,SRA_M0012624,,
GM0015412,GT0003791,SRA_M0012625,,
GM0015413,GT0003791,SRA_M0012626,,
GM0015414,GT0003792,,,
GM0015415,GT0003792,,,
GM0015416,GT0003792,,SRB_M0010016,
GM0015417,GT0003793,SRA_M0012627,,
GM0015418,GT0003793,SRA_M0012628,,SRC_M0005962
GM0015419,GT0003793,SRA_M0012629,,SRC_M0005963
GM0015420,GT0003793,SRA_M0012630,,SRC_M0005964
GM0015421,GT0003793,SRA_M0012631,,
GM0015422,GT0003794,SRA_M0012632,SRB_M0010017,SRC_M0005965
GM0015423,GT0003794,SRA_M0012633,SRB_M0010018,SRC_M0005966
GM0015424,GT0003794,SRA_M0012634,SRB_M0010019,SRC_M0005967
GM0015425,GT0003795,SRA_M0012635,SRB_M0010020,
GM0015426,GT0003795,SRA_M0012636,SRB_M0010021,SRC_M0005968
GM0015427,GT0003795,SRA_M0012637,SRB_M0010022,SRC_M0005969
GM0015428,GT0003796,SRA_M0012638,SRB_M0010023,SRC_M0005970
GM0015429,GT0003796,SRA_M0012639,SRB_M0010024,
GM0015430,GT0003796,SRA_M0012640,SRB_M0010025,
GM0015431,GT0003796,SRA_M0012641,SRB_M0010026,SRC_M0005971
GM0015432,GT0003796,SRA_M0012642,SRB_M0010027,
GM0015433,GT0003796,SRA_M0012643,SRB_M0010028,SRC_M0005972
GM0015434,GT0003797,SRA_M0012644,,
GM0015435,GT0003797,SRA_M0012645,SRB_M0010029,
GM0015436,GT0003797,SRA_M0012646,SRB_M0010030,SRC_M0005973
GM0015437,GT0003797,SRA_M0012647,SRB_M0010031,
GM0015438,GT0003797,SRA_M0012648,,SRC_M0005974
GM0015439,GT0003798,SRA_M0012649,SRB_M0010032,
GM0015440,GT0003798,,SRB_M0010033,
GM0015441,GT0003798,SRA_M0012650,SRB_M0010034,
GM0015442,GT0003798,SRA_M0012651,SRB_M0010035,SRC_M0005975
GM0015443,GT0003799,SRA_M0012652,,SRC_M0005976
GM0015444,GT0003799,SRA_M0012653,,SRC_M0005977
GM0015445,GT0003800,,SRB_M0010036,
GM0015446,GT0003800,,,SRC_M0005978
GM0015447,GT0003800,,SRB_M0010037,SRC_M0005979
GM0015448,GT0003800,,SRB_M0010038,SRC_M0005980
GM0015449,GT0003801,SRA_M0012655,,
GM0015450,GT0003801,SRA_M0012656,,
GM0015451,GT0003801,SRA_M0012657,,
GM0015452,GT0003802,SRA_M0012658,SRB_M0010039,
GM0015453,GT0003802,SRA_M0012659,SRB_M0010040,
GM0015454,GT0003802,,,SRC_M0005981
GM0015455,GT0003803,SRA_M0012660,,
GM0015456,GT0003803,SRA_M0012661,SRB_M0010041,
GM0015457,GT0003803,SRA_M0012662,SRB_M0010042,
GM0015458,GT0003803,SRA_M0012663,SRB_M0010043,
GM0015459,GT0003803,SRA_M0012664,SRB_M0010044,
GM0015460,GT0003803,SRA_M0012665,SRB_M0010045,
GM0015461,GT0003804,SRA_M0012667,,SRC_M0005982
GM0015462,GT0003804,SRA_M0012668,,SRC_M0005983
GM0015463,GT0003805,SRA_M0012669,SRB_M0010047,SRC_M0005984
GM0015464,GT0003805,SRA_M0012670,SRB_M0010048,SRC_M0005985
GM0015465,GT0003805,SRA_M0012671,SRB_M0010049,
GM0015466,GT0003805,SRA_M0012672,SRB_M0010050,
GM0015467,GT0003806,SRA_M0012673,SRB_M0010051,SRC_M0005986
GM0015468,GT0003806,SRA_M0012674,SRB_M0010052,SRC_M0005987
GM0015469,GT0003806,SRA_M0012675,,SRC_M0005988
GM0015470,GT0003806,SRA_M0012676,SRB_M0010053,SRC_M0005989
GM0015471,GT0003806,SRA_M0012677,SRB_M0010054,SRC_M0005990
GM0015472,GT0003807,SRA_M0012678,SRB_M0010055,SRC_M0005992
GM0015473,GT0003807,SRA_M0012679,SRB_M0010056,SRC_M0005993
GM0015474,GT0003807,SRA_M0012680,SRB_M0010057,SRC_M0005994
GM0015475,GT0003808,SRA_M0012681,SRB_M0010058,
GM0015476,GT0003808,SRA_M0012682,,
GM0015477,GT0003808,SRA_M0012683,,
GM0015478,GT0003808,SRA_M0012684,SRB_M0010059,
GM0015479,GT0003808,SRA_M0012685,SRB_M0010060,
GM0015480,GT0003808,SRA_M0012686,SRB_M0010061,
GM0015481,GT0003809,SRA_M0012687,SRB_M0010062,SRC_M0005995
GM0015482,GT0003809,SRA_M0012688,SRB_M0010063,
GM0015483,GT0003809,SRA_M0012689,SRB_M0010064,SRC_M0005996
GM0015484,GT0003809,SRA_M0012690,SRB_M0010065,
GM0015485,GT0003810,SRA_M0012691,,SRC_M0005997
GM0015486,GT0003810,SRA_M0012692,,
GM0015487,GT0003811,SRA_M0012693,,SRC_M0005998
GM0015488,GT0003811,SRA_M0012694,,SRC_M0005999
GM0015489,GT0003811,,,SRC_M0006000
GM0015490,GT0003812,,,SRC_M0006001
GM0015491,GT0003812,,,SRC_M0006002
GM0015492,GT0003812,,,SRC_M0006003
GM0015493,GT0003812,,,SRC_M0006004
GM0015494,GT0003812,,,
GM0015495,GT0003813,,,SRC_M0006005
GM0015496,GT0003813,SRA_M0012695,SRB_M0010066,SRC_M0006006
GM0015497,GT0003813,SRA_M0012696,SRB_M0010067,SRC_M0006007
GM0015498,GT0003813,SRA_M0012697,SRB_M0010068,SRC_M0006008
GM0015499,GT0003813,SRA_M0012698,,SRC_M0006009
GM0015500,GT0003814,SRA_M0012699,SRB_M0010069,
GM0015501,GT0003814,SRA_M0012700,SRB_M0010070,
GM0015502,GT0003814,,SRB_M0010071,
GM0015503,GT0003815,SRA_M0012702,,SRC_M0006010
GM0015504,GT0003815,SRA_M0012703,SRB_M0010072,SRC_M0006011
GM0015505,GT0003815,SRA_M0012704,SRB_M0010073,SRC_M0006012
GM0015506,GT0003816,SRA_M0012705,SRB_M0010074,SRC_M0006013
GM0015507,GT0003816,SRA_M0012706,SRB_M0010075,
GM0015508,GT0003816,SRA_M0012707,SRB_M0010076,SRC_M0006014
GM0015509,GT0003817,SRA_M0012708,SRB_M0010077,
GM0015510,GT0003817,SRA_M0012709,,
GM0015511,GT0003817,SRA_M0012710,SRB_M0010078,
GM0015512,GT0003817,,SRB_M0010079,
GM0015513,GT0003818,SRA_M0012711,,SRC_M0006015
GM0015514,GT0003818,SRA_M0012712,,SRC_M0006016
GM0015515,GT0003818,SRA_M0012713,,
GM0015516,GT0003818,SRA_M0012714,,SRC_M0006017
GM0015517,GT0003818,SRA_M0012715,,SRC_M0006018
GM0015518,GT0003819,SRA_M0012716,SRB_M0010080,
GM0015519,GT0003819,SRA_M0012717,SRB_M0010081,SRC_M0006019
GM0015520,GT0003819,SRA_M0012718,SRB_M0010082,
GM0015521,GT0003820,,SRB_M0010083,
GM0015522,GT0003820,SRA_M0012719,SRB_M0010084,
GM0015523,GT0003820,,SRB_M0010085,
GM0015524,GT0003820,SRA_M0012720,SRB_M0010086,
GM0015525,GT0003821,SRA_M0012721,SRB_M0010087,
GM0015526,GT0003821,SRA_M0012722,SRB_M0010088,SRC_M0006020
GM0015527,GT0003821,SRA_M0012723,,
GM0015528,GT0003821,SRA_M0012724,SRB_M0010089,
GM0015529,GT0003821,SRA_M0012725,SRB_M0010090,
GM0015530,GT0003821,SRA_M0012726,SRB_M0010091,SRC_M0006021
GM0015531,GT0003822,SRA_M0012727,,
GM0015532,GT0003822,SRA_M0012728,SRB_M0010093,
GM0015533,GT0003823,SRA_M0012729,,
GM0015534,GT0003823,SRA_M0012730,,
GM0015535,GT0003823,SRA_M0012731,,
GM0015536,GT0003823,SRA_M0012732,,
GM0015537,GT0003823,SRA_M0012733,,
GM0015538,GT0003824,SRA_M0012734,SRB_M0010094,
GM0015539,GT0003824,,SRB_M0010095,
GM0015540,GT0003824,SRA_M0012735,SRB_M0010096,
GM0015541,GT0003824,SRA_M0012736,SRB_M0010097,
GM0015542,GT0003824,SRA_M0012737,SRB_M0010098,
GM0015543,GT0003825,SRA_M0012738,SRB_M0010099,
GM0015544,GT0003825,SRA_M0012739,SRB_M0010100,
GM0015545,GT0003826,,SRB_M0010101,SRC_M0006022
GM0015546,GT0003826,SRA_M0012740,SRB_M0010102,SRC_M0006023
GM0015547,GT0003826,SRA_M0012741,SRB_M0010103,SRC_M0006024
GM0015548,GT0003826,SRA_M0012742,SRB_M0010104,SRC_M0006025
GM0015549,GT0003826,SRA_M0012743,SRB_M0010105,SRC_M0006026
GM0015550,GT0003827,SRA_M0012744,SRB_M0010106,
GM0015551,GT0003827,SRA_M0012745,,
GM0015552,GT0003827,SRA_M0012746,SRB_M0010107,
GM0015553,GT0003827,SRA_M0012747,SRB_M0010108,
GM0015554,GT0003827,SRA_M0012748,SRB_M0010109,
GM0015555,GT0003827,,SRB_M0010110,
GM0015556,GT0003828,SRA_M0012749,,SRC_M0006027
GM0015557,GT0003828,SRA_M0012750,SRB_M0010111,SRC_M0006028
GM0015558,GT0003828,SRA_M0012751,SRB_M0010112,
GM0015559,GT0003828,SRA_M0012752,SRB_M0010113,SRC_M0006029
GM0015560,GT0003828,SRA_M0012753,SRB_M0010114,SRC_M0006030
GM0015561,GT0003829,SRA_M0012754,SRB_M0010115,
GM0015562,GT0003829,SRA_M0012755,SRB_M0010116,
GM0015563,GT0003829,SRA_M0012756,,
GM0015564,GT0003829,,SRB_M0010117,
GM0015565,GT0003829,SRA_M0012757,SRB_M0010118,
GM0015566,GT0003829,SRA_M0012758,,
GM0015567,GT0003830,SRA_M0012759,,SRC_M0006031
GM0015568,GT0003830,SRA_M0012760,,
GM0015569,GT0003831,SRA_M0012761,,SRC_M0006032
GM0015570,GT0003831,SRA_M0012762,,SRC_M0006033
GM0015571,GT0003831,,,
GM0015572,GT0003831,SRA_M0012763,,SRC_M0006034
GM0015573,GT0003831,SRA_M0012764,,SRC_M0006035
GM0015574,GT0003831,,,SRC_M0006036
GM0015575,GT0003832,SRA_M0012765,SRB_M0010119,SRC_M0006037
GM0015576,GT0003832,SRA_M0012766,SRB_M0010120,SRC_M0006038
GM0015577,GT0003832,,SRB_M0010121,
GM0015578,GT0003833,SRA_M0012768,,
GM0015579,GT0003833,SRA_M0012769,,
GM0015580,GT0003833,SRA_M0012770,,
GM0015581,GT0003833,SRA_M0012771,,
GM0015582,GT0003834,SRA_M0012772,SRB_M0010122,
GM0015583,GT0003834,SRA_M0012773,SRB_M0010123,
GM0015584,GT0003834,SRA_M0012774,SRB_M0010124,
GM0015585,GT0003834,SRA_M0012775,SRB_M0010125,
GM0015586,GT0003834,SRA_M0012776,SRB_M0010126,
GM0015587,GT0003835,SRA_M0012777,SRB_M0010127,
GM0015588,GT0003835,SRA_M0012778,SRB_M0010128,SRC_M0006039
GM0015589,GT0003836,,SRB_M0010129,
GM0015590,GT0003836,SRA_M0012779,SRB_M0010130,
GM0015591,GT0003836,SRA_M0012780,SRB_M0010131,
GM0015592,GT0003837,SRA_M0012781,SRB_M0010132,
GM0015593,GT0003837,SRA_M0012782,,
GM0015594,GT0003837,SRA_M0012783,SRB_M0010133,
GM0015595,GT0003837,SRA_M0012784,SRB_M0010134,
GM0015596,GT0003837,SRA_M0012785,SRB_M0010135,
GM0015597,GT0003838,SRA_M0012786,SRB_M0010136,
GM0015598,GT0003838,SRA_M0012787,,
GM0015599,GT0003838,SRA_M0012788,,
GM0015600,GT0003838,SRA_M0012789,SRB_M0010137,
GM0015601,GT0003839,SRA_M0012790,,
GM0015602,GT0003839,,SRB_M0010138,
GM0015603,GT0003839,SRA_M0012791,SRB_M0010139,
GM0015604,GT0003839,,,
GM0015605,GT0003839,SRA_M0012792,SRB_M0010140,
GM0015606,GT0003840,SRA_M0012793,SRB_M0010141,
GM0015607,GT0003840,SRA_M0012794,SRB_M0010142,
GM0015608,GT0003840,SRA_M0012795,SRB_M0010143,
GM0015609,GT0003840,SRA_M0012796,SRB_M0010144,
GM0015610,GT0003841,SRA_M0012797,,
GM0015611,GT0003841,SRA_M0012798,SRB_M0010145,
GM0015612,GT0003841,SRA_M0012799,SRB_M0010146,
GM0015613,GT0003841,SRA_M0012800,SRB_M0010147,
GM0015614,GT0003841,SRA_M0012801,SRB_M0010148,
GM0015615,GT0003841,SRA_M0012802,SRB_M0010149,
GM0015616,GT0003842,SRA_M0012803,,
GM0015617,GT0003842,SRA_M0012804,,
GM0015618,GT0003842,SRA_M0012805,,
GM0015619,GT0003842,SRA_M0012806,,
GM0015620,GT0003843,SRA_M0012807,,
GM0015621,GT0003843,SRA_M0012808,,
GM0015622,GT0003843,SRA_M0012809,,
GM0015623,GT0003844,,SRB_M0010150,
GM0015624,GT0003844,SRA_M0012810,SRB_M0010151,
GM0015625,GT0003845,SRA_M0012811,SRB_M0010152,SRC_M0006040
GM0015626,GT0003845,SRA_M0012812,SRB_M0010153,
GM0015627,GT0003845,SRA_M0012813,SRB_M0010154,
GM0015628,GT0003846,,,SRC_M0006041
GM0015629,GT0003846,SRA_M0012814,,SRC_M0006042
GM0015630,GT0003846,,,
GM0015631,GT0003846,SRA_M0012815,,SRC_M0006043
GM0015632,GT0003847,,SRB_M0010155,SRC_M0006044
GM0015633,GT0003847,SRA_M0012816,SRB_M0010156,SRC_M0006045
GM0015634,GT0003847,SRA_M0012817,SRB_M0010157,SRC_M0006046
GM0015635,GT0003847,SRA_M0012818,SRB_M0010158,SRC_M0006047
GM0015636,GT0003847,SRA_M0012819,SRB_M0010159,
GM0015637,GT0003848,SRA_M0012820,,SRC_M0006048
GM0015638,GT0003848,SRA_M0012821,,SRC_M0006049
GM0015639,GT0003848,SRA_M0012822,,
GM0015640,GT0003848,SRA_M0012823,,SRC_M0006050
GM0015641,GT0003848,SRA_M0012824,,
GM0015642,GT0003848,SRA_M0012825,,SRC_M0006051
GM0015643,GT0003849,,SRB_M0010160,SRC_M0006052
GM0015644,GT0003849,,SRB_M0010161,SRC_M0006053
GM0015645,GT0003849,,,SRC_M0006054
GM0015646,GT0003849,,SRB_M0010162,SRC_M0006055
GM0015647,GT0003850,SRA_M0012826,SRB_M0010163,SRC_M0006056
GM0015648,GT0003850,SRA_M0012827,SRB_M0010164,
GM0015649,GT0003850,SRA_M0012828,SRB_M0010165,SRC_M0006057
GM0015650,GT0003851,SRA_M0012829,SRB_M0010166,
GM0015651,GT0003851,SRA_M0012830,,
GM0015652,GT0003851,SRA_M0012831,SRB_M0010167,
GM0015653,GT0003852,,SRB_M0010168,SRC_M0006058
GM0015654,GT0003852,SRA_M0012832,SRB_M0010169,SRC_M0006059
GM0015655,GT0003852,SRA_M0012833,SRB_M0010170,SRC_M0006060
GM0015656,GT0003852,SRA_M0012834,SRB_M0010171,SRC_M0006061
GM0015657,GT0003852,SRA_M0012835,SRB_M0010172,SRC_M0006062
GM0015658,GT0003852,SRA_M0012836,SRB_M0010173,SRC_M0006063
GM0015659,GT0003853,SRA_M0012837,SRB_M0010174,SRC_M0006064
GM0015660,GT0003853,SRA_M0012838,SRB_M0010175,SRC_M0006065
GM0015661,GT0003854,,,SRC_M0006066
GM0015662,GT0003854,,,SRC_M0006067
GM0015663,GT0003855,SRA_M0012839,SRB_M0010176,
GM0015664,GT0003855,,,
GM0015665,GT0003855,SRA_M0012840,SRB_M0010177,
GM0015666,GT0003856,SRA_M0012842,SRB_M0010178,SRC_M0006068
GM0015667,GT0003856,SRA_M0012843,SRB_M0010179,
GM0015668,GT0003857,SRA_M0012844,,
GM0015669,GT0003857,SRA_M0012845,SRB_M0010180,
GM0015670,GT0003857,SRA_M0012846,SRB_M0010181,
GM0015671,GT0003857,SRA_M0012847,SRB_M0010182,
GM0015672,GT0003858,SRA_M0012848,SRB_M0010183,SRC_M0006069
GM0015673,GT0003858,SRA_M0012849,SRB_M0010184,SRC_M0006070
GM0015674,GT0003858,,SRB_M0010185,SRC_M0006071
GM0015675,GT0003859,SRA_M0012851,,
GM0015676,GT0003859,SRA_M0012852,,
GM0015677,GT0003859,SRA_M0012853,,SRC_M0006072
GM0015678,GT0003859,,,
GM0015679,GT0003859,SRA_M0012854,,SRC_M0006073
GM0015680,GT0003860,SRA_M0012855,SRB_M0010186,
GM0015681,GT0003860,SRA_M0012856,SRB_M0010187,
GM0015682,GT0003860,SRA_M0012857,SRB_M0010188,SRC_M0006074
GM0015683,GT0003860,SRA_M0012858,,SRC_M0006075
GM0015684,GT0003860,SRA_M0012859,SRB_M0010189,
GM0015685,GT0003861,SRA_M0012860,SRB_M0010190,
